"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x27289377","x1454032883316785152",2021-10-29 10:30:28,"its_me_agan","Fuzzy communication about a matter of shared property or money... More for Capricorn https://t.co/BOFFrCiUJr","Twittascope",,,,,FALSE,FALSE,0,0,0,0,,,"bit.ly/A5KmeJ","https://t.co/BOFFrCiUJr","http://bit.ly/A5KmeJ",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/its_me_agan/status/1454032883316785152","Meagan Williams",,"i'm DJ Me Agan & i'm better than you; and that's a fact.",,FALSE,126,361,1,7733,1107,2009-03-28 19:19:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/27289377/1486376445","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/828548923153379328/NoMXc1PP_normal.jpg"
"x1178127101997850624","x1454032883291668486",2021-10-29 10:30:28,"M3D35","@EstherGrijalva1 Gracias querida Esther, bendiciones para ti y los tuyos!! 🙏🌹","Twitter Web App",60,"x1453759890514583555","x1345271094446587906","EstherGrijalva1",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1345271094446587906","EstherGrijalva1","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/M3D35/status/1454032883291668486","FRANK M3D3LLIN","México","Potentado Shriners/ Publicista / Locutor Llevo más de 2 años en pie contra cáncer linfático... y ahora amo más la vida porque lucho por ella y no por costumbre!",,FALSE,3002,4076,2,4612,21434,2019-09-29 02:02:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/1178127101997850624/1622766061","","http://pbs.twimg.com/profile_images/1178128427930591232/HhjRrpQT_normal.jpg"
"x110148097","x1454032883312521217",2021-10-29 10:30:28,"scan_bot","私、ここになにしに来たんだっけ？？何かとても大切なことをしなくちゃいけなかったような気がする…","twittbot.net",,,,,FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/scan_bot/status/1454032883312521217","渋谷スキャンbot","渋谷ＲＧ","ＤＳゲーム「すばらしきこのせかい」の中で渋谷ＲＧを歩いている人々が考えていることを１時間に１回程度でつぶやきます。",,FALSE,255,5,19,95447,0,2010-01-31 14:22:05,FALSE,,,,,"http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/2569404448/7tod3t270roca1qx8c2s_normal.jpeg"
"x1436975513260625921","x1454032883304177665",2021-10-29 10:30:28,"TKImi5GaJ5h65Y9","कबीर...
एक हरि के नाम बिन , नारी कुतिया होई।
गली गली भौंकत फिरे , टुक न डाले कोई।।
कबीर...
परदे की वो रानी थी , पैरे थी वो हार हमेल।
रानी से सुनहेरी कुतिया बनी , देख साहेब के खेल।। 🌱","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x819801827159855104","Satkabirkirja","hi",,,,,,,,,,,,,,,,"x1453997063595651072","कबीर...
एक हरि के नाम बिन , नारी कुतिया होई।
गली गली भौंकत फिरे , टुक न डाले कोई।।
कबीर...
परदे की वो रानी थी , पैरे थी वो हार हमेल।
रानी से सुनहेरी कुतिया बनी , देख साहेब के खेल।। 🌱",2021-10-29 08:08:08,"Twitter for Android",16,14,"x819801827159855104","Satkabirkirja","🇮🇳सत कबीर की रजा🏳",46745,13877,31610,"Uttar Pradesh, India","सबसे बड़ा #भ्रम तो हम यही पाले बैठे है कि हम अभी अपनी #मृत्यु को दूर समझे बैठे है

#भक्ति कर लो, #साँस का भी भरोसा नहीं है",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TKImi5GaJ5h65Y9/status/1454032883304177665","रामू दास",,,,FALSE,8,22,0,1545,1754,2021-09-12 08:52:16,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1436976145124102156/lnhlkRZ7_normal.jpg"
"x2687324371","x1454032883312562178",2021-10-29 10:30:28,"meme_smils","ในหัวกูมีแต่คำด่าหยาบๆจนไม่สามารถพิมพ์ได้ โกรธอะ #ตีจนไม้หัก https://t.co/EhBkZTgNYf","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"ตีจนไม้หัก",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1453654438309031948/pu/img/cRPyeRsJwK702_Sy.jpg","https://t.co/EhBkZTgNYf","https://twitter.com/xVjUm2gpAP9TfGh/status/1453654533704273923/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1453654438309031948/pu/img/cRPyeRsJwK702_Sy.jpg","https://t.co/EhBkZTgNYf","https://twitter.com/xVjUm2gpAP9TfGh/status/1453654533704273923/video/1",,"x1173674500077932546","iamnomp","th",,,,,,,,,,,,,,,,"x1453734515701022722","ในหัวกูมีแต่คำด่าหยาบๆจนไม่สามารถพิมพ์ได้ โกรธอะ #ตีจนไม้หัก https://t.co/EhBkZTgNYf",2021-10-28 14:44:52,"Twitter for iPhone",7938,25622,"x1173674500077932546","iamnomp","จางเลอร์อุน🔥",683,266,75700,,"CHUANG2021 ot89 | แฟน ZhangJiayuan💅🏻",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/meme_smils/status/1454032883312562178","ช่า","11:11","11:11",,FALSE,1319,156,1,65657,2986,2014-07-28 11:34:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/2687324371/1630606848","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1440002622669295616/E0LspYpH_normal.jpg"
"x750274905011216388","x1454032883316711425",2021-10-29 10:30:28,"_miaerickaaa","@pialucero_ BWAHAHAHAHHAHAHAHA INA KA GURL?","Twitter for Android",31,"x1454030122684534785","x1451858004211425286","pialucero_",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1451858004211425286","pialucero_","tl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_miaerickaaa/status/1454032883316711425","maya","Malita","Khen&Kzen💫",,FALSE,1082,1013,0,22178,11402,2016-07-05 10:27:31,FALSE,,,,"https://pbs.twimg.com/profile_banners/750274905011216388/1635078932","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1326890626688802816/ZAiCvl5Y_normal.jpg"
"x1423532812238393346","x1454032883325145091",2021-10-29 10:30:28,"kjjj_knmm","続き見たい人いいねRT👍
#逆さ #鳥 #jk #動画シェア https://t.co/5kk2LMHXgW","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"逆さ 鳥 jk 動画シェア",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1453991723844407296/pu/img/wvVa9vOV6-viW1AT.jpg","https://t.co/5kk2LMHXgW","https://twitter.com/ll__uneo/status/1453991756609900553/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1453991723844407296/pu/img/wvVa9vOV6-viW1AT.jpg","https://t.co/5kk2LMHXgW","https://twitter.com/ll__uneo/status/1453991756609900553/video/1",,"x1437414189098700802","ll__uneo","ja",,,,,,,,,,,,,,,,"x1453991756609900553","続き見たい人いいねRT👍
#逆さ #鳥 #jk #動画シェア https://t.co/5kk2LMHXgW",2021-10-29 07:47:03,"Twitter for iPhone",189,106,"x1437414189098700802","ll__uneo","さく",2731,34,38,,"関西 / 高校生鳥師 / 初心者🔰                       避難垢👉@py7efz",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kjjj_knmm/status/1454032883325145091","あみ",,,,FALSE,77,328,24,119,447,2021-08-06 06:34:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/1423532812238393346/1631592329","","http://pbs.twimg.com/profile_images/1449350831501832194/zjz_earb_normal.jpg"
"x1244977147803885569","x1454032883295739905",2021-10-29 10:30:28,"woozi_paru","[17'S 도겸] 캐럿들 고마워요♥️
이 멋진 상은 우리 캐럿들과 함께 만든 상⭐️
끊임없이 연주하라!! 세븐틴과 캐럿💎 https://t.co/umNQSY1TcN","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FC3CmzxaMAAJoDg.jpg","https://t.co/umNQSY1TcN","https://twitter.com/pledis_17/status/1454032240158003202/photo/1","photo","http://pbs.twimg.com/media/FC3CmzxaMAAJoDg.jpg http://pbs.twimg.com/media/FC3CmzzagAAJhGu.jpg","https://t.co/umNQSY1TcN https://t.co/umNQSY1TcN","https://twitter.com/pledis_17/status/1454032240158003202/photo/1 https://twitter.com/pledis_17/status/1454032240158003202/photo/1",,"x956888370","pledis_17","ko",,,,,,,,,,,,,,,,"x1454032240158003202","[17'S 도겸] 캐럿들 고마워요♥️
이 멋진 상은 우리 캐럿들과 함께 만든 상⭐️
끊임없이 연주하라!! 세븐틴과 캐럿💎 https://t.co/umNQSY1TcN",2021-10-29 10:27:55,"Twitter for iPhone",14963,7361,"x956888370","pledis_17","세븐틴(SEVENTEEN)",7919852,5,17344,,"플레디스 엔터테인먼트 소속 세븐틴(SEVENTEEN) 공식 트위터",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/woozi_paru/status/1454032883295739905","ぱるやん(♡₃♡)우🍋💛아",,"💎東北大人CARAT です。💎かなり強めのWooziペン😆💕いつかうーたんに会える日を夢みて日々過ごしております💕😌いい歳してリアコです💕💎大人カラ友さん募集中❣️ #大人CARAT #CARATさんと繋がりたい",,FALSE,148,165,0,10207,8107,2020-03-31 13:17:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/1244977147803885569/1634950693","","http://pbs.twimg.com/profile_images/1445130584578093057/X3QVu_Yb_normal.jpg"
"x1614389431","x1454032883312566272",2021-10-29 10:30:28,"Ranchana00","천상계 미모 https://t.co/TBUgN02G7b","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1454015362379694080/pu/img/aBeVD3_8dNXka9Xm.jpg","https://t.co/TBUgN02G7b","https://twitter.com/F26B0Y/status/1454015392712564736/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1454015362379694080/pu/img/aBeVD3_8dNXka9Xm.jpg","https://t.co/TBUgN02G7b","https://twitter.com/F26B0Y/status/1454015392712564736/video/1",,"x1267868393467637761","F26B0Y","ko",,,,,,,,,,,,,,,,"x1454015392712564736","천상계 미모 https://t.co/TBUgN02G7b",2021-10-29 09:20:58,"Twitter for iPad",63,72,"x1267868393467637761","F26B0Y","otter.",4457,84,8345,,"#도영 ♡",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Ranchana00/status/1454032883312566272","BaBaBai👾",,,,FALSE,9,286,0,9596,40993,2013-07-23 04:31:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1614389431/1631972624","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1442798118534205444/j8jIj0cE_normal.jpg"
"x967267428127264768","x1454032883320901636",2021-10-29 10:30:28,"okegoogle_","한여름 밤의 Dream 🌃🌉
엔진과 함께 꿈의 꿈으로 난 Ride 🚗💕
#ENHYPEN #엔하이픈 #USD_가보자고
#UpperSideDreamin #DIMENSION_DILEMMA https://t.co/T8GHiNicvA","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"ENHYPEN 엔하이픈 USD_가보자고 UpperSideDreamin DIMENSION_DILEMMA",,,,,"http://pbs.twimg.com/media/FC259u_aAAAU8ih.jpg","https://t.co/T8GHiNicvA","https://twitter.com/ENHYPEN/status/1454022731654074371/photo/1","photo","http://pbs.twimg.com/media/FC259u_aAAAU8ih.jpg","https://t.co/T8GHiNicvA","https://twitter.com/ENHYPEN/status/1454022731654074371/photo/1",,"x1293890751848275968","ENHYPEN","ko",,,,,,,,,,,,,,,,"x1454022731654074371","한여름 밤의 Dream 🌃🌉
엔진과 함께 꿈의 꿈으로 난 Ride 🚗💕
#ENHYPEN #엔하이픈 #USD_가보자고
#UpperSideDreamin #DIMENSION_DILEMMA https://t.co/T8GHiNicvA",2021-10-29 09:50:08,"Twitter for iPhone",58913,24579,"x1293890751848275968","ENHYPEN","ENHYPEN OFFICIAL",3641898,4,1241,,"#ENHYPEN Official Twitter #ENHYPEN 공식 트위터 'Tamed-Dashed' MV ▶ https://youtu.be/6IRsW_TkyVA",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/okegoogle_/status/1454032883320901636","d1vvx🦕",,"♡yg&hybe♡",,FALSE,304,503,0,1421,12345,2018-02-24 05:18:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/967267428127264768/1632122556","","http://pbs.twimg.com/profile_images/1451373092480053249/8Z09VDT__normal.jpg"
"x1302535472862777347","x1454032883308392453",2021-10-29 10:30:28,"gentillesse_swy","@Kapellmeister14 あ、やっぱりフィルムだよね？
一瞬薬の箱に見えた😂","Twitter for iPhone",25,"x1454031986004140032","x1211540750032261122","Kapellmeister14",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1211540750032261122","Kapellmeister14","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gentillesse_swy/status/1454032883308392453","はむりい@りいな",,"はむすたーに戻ったよ🐹 APD。おそらくASD/ADHD（きょうだい児）。内向型。ポケモン好き🤍 たまに勘違いされますが80s世代であります@illustyk25←こっちメイン。",,FALSE,805,852,5,23736,69772,2020-09-06 09:14:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1302535472862777347/1635460619","","http://pbs.twimg.com/profile_images/1453495137737183236/okcXkJhl_normal.jpg"
"x4595096374","x1454032883291729927",2021-10-29 10:30:28,"delicocoferrari","Quand y’a des cris de singes en série A pour la quatorzième fois de la semaine c’est silence radio par contre","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1421143243450880000","ArakiFanAccount","fr","x1453513774368006146","The football world showed Josh Cavallo support after he came out publicly as gay ❤️ https://t.co/iqEb7eL6zx",2021-10-28 00:07:43,"TweetDeck",35640,3947,"x1561123663","brfootball","B/R Football",3646706,1025,109097,,"Get the Free B/R App ⬇️",TRUE,"x1453693256773013511","Quand y’a des cris de singes en série A pour la quatorzième fois de la semaine c’est silence radio par contre",2021-10-28 12:00:55,"Twitter for iPhone",4537,2125,"x1421143243450880000","ArakiFanAccount","yanis",33,144,1183,,"😵‍💫",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/delicocoferrari/status/1454032883291729927","Délicoco 🇵🇸","Senegal dakar","Gunner et Marseillaise 🇬🇧🇫🇷 at the same time (ouais ouais c'est dur je sais)😊",,FALSE,2871,1480,3,45485,56747,2015-12-25 01:34:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/4595096374/1632834254","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1448079767945809927/vGHHYKqT_normal.jpg"
"x1379524421120110592","x1454032883291758597",2021-10-29 10:30:28,"FairFreeMike","@DariuszMatecki Panie Dariuszu.
Tablica ku czci poległych zrobiona została wiele lat temu.PO poprawiała napis z Niemcy na hitlerowski...bo tako był poprzednio.
Przypominam,że parę lat temu Warszawa rządził Kaczynski, a napis hitlerowcy nie był zmieniony.
PS.w Polsce kazdy wie,że to Niemcy","Twitter for Android",124,"x1454031109122048001","x620421132","DariuszMatecki",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/knyHm3xLaP","https://twitter.com/i/web/status/1454032883291758597",,,,,,,,,"x620421132","DariuszMatecki","pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FairFreeMike/status/1454032883291758597","Majk","Poland","Sprawiedliwy Warszawianin",,FALSE,1,0,0,133,5,2021-04-06 20:00:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/1379524421120110592/1629622878","","http://pbs.twimg.com/profile_images/1429367955905732619/OTxs94xK_normal.jpg"
"x1125263180446322688","x1454032883312562180",2021-10-29 10:30:28,"pp8629","น้องแพทใจเย็นหน่อย มัมหมีจะตายเอา แงงงงง
#แพทริค #INTO1Patrick https://t.co/uCLXeYnTxo","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"แพทริค INTO1Patrick",,,,,"http://pbs.twimg.com/media/FC3CnVBVIAEhloz.jpg","https://t.co/uCLXeYnTxo","https://twitter.com/mmo_mo1/status/1454032244213891074/photo/1","photo","http://pbs.twimg.com/media/FC3CnVBVIAEhloz.jpg","https://t.co/uCLXeYnTxo","https://twitter.com/mmo_mo1/status/1454032244213891074/photo/1",,"x218828653","mmo_mo1","th",,,,,,,,,,,,,,,,"x1454032244213891074","น้องแพทใจเย็นหน่อย มัมหมีจะตายเอา แงงงงง
#แพทริค #INTO1Patrick https://t.co/uCLXeYnTxo",2021-10-29 10:27:56,"Twitter for Android",0,2,"x218828653","mmo_mo1","Mochi ツ 𝑷𝒆𝒂𝒄𝒉🍑",501,632,5707,"ประเทศไทย","✏ ～  * . ✿《 🍀 GOT7FOREVER ⋆ OT7 》✿ . *  . ⋆ ★ PATRICK 🐰🎐 ⋆ ～ 🎏 รีการเมือง 🌻 ขี้เกียจเปิดแอคใหม่",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pp8629/status/1454032883312562180","หนูอายุเท่าลูกค่ะ (เว็บสุ่มไม่เคยจะรัก)",,"ลูกสาวผมยาวมาก #AllPat #เคอเเพท #หยวนแพท คีพทั้งวง โดนตกตอนไหนไม่รู้ แต่ออกไม่ได้แล้ว โปรดเอ็นดูลูกเราด้วยค่ะ อย่ามา ปสด.ใส่เยอะนะคะ รับมิไหว",,FALSE,27,37,0,14238,14090,2019-05-06 04:57:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/1125263180446322688/1619417968","","http://pbs.twimg.com/profile_images/1386564712322650115/7ldfLicc_normal.jpg"
"x1279693745579888640","x1454032883320950792",2021-10-29 10:30:28,"MartinAlaba06","🎊 Félicitations à @MechMaster_IO pour avoir été répertorié sur @CoinMarketCap et @coingecko.
#MechMaster $MECH #Metaverse 
#CoinLAB @CoinLAB_Offi https://t.co/DFnUn3UvwE","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"MechMaster Metaverse","MECH",,,,,,,,,,,,"x1316330936317943808 x1424659540524498946 x2260491445 x2412652615","Mia06892 MechMaster_IO CoinMarketCap coingecko","fr",,,,,,,,,,,,,,,,"x1453095157352570883","🎊 Félicitations à @MechMaster_IO pour avoir été répertorié sur @CoinMarketCap et @coingecko.
#MechMaster $MECH #Metaverse 
#CoinLAB @CoinLAB_Offi https://t.co/DFnUn3UvwE",2021-10-26 20:24:17,"Twitter for Android",280,277,"x1316330936317943808","Mia06892","Mia Nguyen",5325,801,1276,"Ile-de-France, France","J'aime investir dans le projet de #BSC #BSCX #zseed #ZD #BNB #zdcash #TOOLS",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MartinAlaba06/status/1454032883320950792","Martin Andy","London, England","| Swing Trader |","https://t.me/bscextalk",FALSE,727,310,0,6605,5995,2020-07-05 08:29:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1279693745579888640/1617258106","","http://pbs.twimg.com/profile_images/1394571810688040960/3Ar-yWFI_normal.jpg"
"x201845607","x1454032883316924425",2021-10-29 10:30:28,"Lil_Phoenix396","It’s not the responsibility of disabled people to educate non-disabled people on ableism and accessibility.

Unless disabled people are paid to do so, it’s the responsibility of the education system and non-disabled people themselves.

#DisabilityTwitter","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1308397135545724928","CalGrevers","en",,,,,,,,,,,,,,,,"x1453717811109322754","It’s not the responsibility of disabled people to educate non-disabled people on ableism and accessibility.

Unless disabled people are paid to do so, it’s the responsibility of the education system and non-disabled people themselves.

#DisabilityTwitter",2021-10-28 13:38:29,"Twitter for Mac",14,6,"x1308397135545724928","CalGrevers","Cal Grevers ♿",1785,4876,4980,"Edinburgh, Scotland","Powerchair-user • muscular dystrophy-haver • amplifying disabled voices • fighting for an accessible future #HelpCalMoveOut • E: calgrevers@gmail.com",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Lil_Phoenix396/status/1454032883316924425","ℓauяenღ","In Bed","LvL25|She/They♿️🏳️‍🌈A sport mad disabled nerd just fighting to survive|@LFC @Lakers @Boxing_UK_|🥊 #MECFS #Fibromyalgia #POTS #IBS #Depression #Anxiety & more",,FALSE,1429,2148,25,19994,33576,2010-10-12 19:09:23,FALSE,,,,"https://pbs.twimg.com/profile_banners/201845607/1597873702","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1300223411436822533/HfAZRjHc_normal.jpg"
"x2510535109","x1454032883308384265",2021-10-29 10:30:28,"thecryptowomn","Once the time was for #BTC new era is The Alts era. Community based tokens and coins are future, let it be BTC, Alts or Meme coins and tokens! 

#altcoins #cryptotwitter #Bitcoin #shiba #shibainu #Shibarmy #CryptoIsFuture","Twitter for Android",,,,,FALSE,FALSE,0,0,0,0,"BTC",,"twitter.com/i/web/status/1…","https://t.co/BBjSUkHrFB","https://twitter.com/i/web/status/1454032883308384265",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thecryptowomn/status/1454032883308384265","Gitu TheCryptnist","Ghaziabad, India","I want a room full of mirrors, so that I can be surrounded by the winners...😌",,FALSE,31,39,0,73,595,2014-05-20 14:16:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/2510535109/1623208981","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1447426560810577920/FE_FDXH1_normal.jpg"
"x1387071544875110403","x1454032883320954884",2021-10-29 10:30:28,"chenluver","when it comes to you https://t.co/EfYcvCidHT","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/EUfYpn0UMAAHuLh.jpg","https://t.co/EfYcvCidHT","https://twitter.com/jtyongs/status/1245202042106175490/photo/1","photo","http://pbs.twimg.com/media/EUfYpn0UMAAHuLh.jpg http://pbs.twimg.com/media/EUfYpoGUYAAhOLC.jpg","https://t.co/EfYcvCidHT https://t.co/EfYcvCidHT","https://twitter.com/jtyongs/status/1245202042106175490/photo/1 https://twitter.com/jtyongs/status/1245202042106175490/photo/1",,"x1010541639897509888","jtyongs","en",,,,,,,,,,,,,,,,"x1245202042106175490","when it comes to you https://t.co/EfYcvCidHT",2020-04-01 04:11:16,"Twitter for iPhone",342,4,"x1010541639897509888","jtyongs","jo ·͜· rest",2814,227,64193,"재툥 마크 忘羡 一博","#태용 to #재현: hey cutie boy ♡ 너를 찍겠다는 의지",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chenluver/status/1454032883320954884","la ✦₊ || stream favorite","she/they | '08","#MARKLEE: it's not always easy, but that's life. be strong because there are better days ahead
|
stan account na medyo reading account","https://chenluver.carrd.co/",FALSE,1256,1264,2,12671,12701,2021-04-27 15:50:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/1387071544875110403/1634546674","","http://pbs.twimg.com/profile_images/1449754318970638339/CjyN78nW_normal.jpg"
"x803090533803507712","x1454032883295850502",2021-10-29 10:30:28,"letcortland","https://t.co/AmyhiXmhD4","Twitter for iPhone",0,,,,FALSE,FALSE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FC3DMyoWQAEfw9t.jpg","https://t.co/AmyhiXmhD4","https://twitter.com/letcortland/status/1454032883295850502/photo/1","photo","http://pbs.twimg.com/media/FC3DMyoWQAEfw9t.jpg","https://t.co/AmyhiXmhD4","https://twitter.com/letcortland/status/1454032883295850502/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/letcortland/status/1454032883295850502","let","“offer and permission” ","#𝐒𝐀𝐌𝐋𝐀𝐄𝐍𝐀: She would tuck Sam into her heart, a bright light for her to take out whenever things were darkest. (ela/dela)","http://EDES.xn--sei",FALSE,3274,2355,16,34726,17078,2016-11-28 04:17:58,FALSE,,,,"https://pbs.twimg.com/profile_banners/803090533803507712/1635502813","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1454029789870821377/G5bknU5u_normal.jpg"
"x3012906360","x1454032883299930119",2021-10-29 10:30:28,"RadugaTourism","Autumn road trip 🍂 https://t.co/WPW8iym177","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FC264qEXEAEma-k.jpg","https://t.co/WPW8iym177","https://twitter.com/earthcurated/status/1454023743920119810/photo/1","photo","http://pbs.twimg.com/media/FC264qEXEAEma-k.jpg","https://t.co/WPW8iym177","https://twitter.com/earthcurated/status/1454023743920119810/photo/1",,"x1038150281794646017","earthcurated","en",,,,,,,,,,,,,,,,"x1454023743920119810","Autumn road trip 🍂 https://t.co/WPW8iym177",2021-10-29 09:54:09,"Twitter for iPhone",377,131,"x1038150281794646017","earthcurated","Earth",57199,32394,1645,,"Featuring stunning High Definition content, curated by the world's greatest Photographers. © photos belong to the respective tagged owners.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RadugaTourism/status/1454032883299930119","Raduga Tourism","Darwin, Australia","#Gaytravel #gay #LGBT #Darwin #NorthernTerritory #Australia FB: https://t.co/w1LHUJqk1g Instagram: https://t.co/v8QhNCqVBN YT: https://t.co/7YDga5MZ6n",,FALSE,2461,2470,213,52846,52034,2015-02-08 03:16:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/3012906360/1423385786","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/677133971914788864/YPIYy4Gb_normal.jpg"
